"gene","gene_name","dev_default","rank_default","dev_batch","rank_batch","d_diff","nSD_dev","r_diff","nSD_rank"
"ENSG00000181061","HIGD1A",20033.0133069526,737,19769.6021808961,728,0.0133240478815038,-0.111101714991946,-9,-0.210603234833857
"ENSG00000181163","NPM1",17037.786494706,1116,17022.3509668225,1079,0.000906780027837854,-0.347977171699102,-37,-0.865813298761411
"ENSG00000181218","HIST3H2A",7532.8596882168,2079,7382.80238020042,2078,0.0203252505334302,0.022455287661003,-1,-0.0234003594259841
"ENSG00000181409","AATK",19282.7623268012,820,18884.3540367397,836,0.0210972686323449,0.0371825321661304,16,0.374405750815745
"ENSG00000181418","DDN",20005.4697917478,739,19382.3457572478,776,0.032149051632053,0.248009597856863,37,0.865813298761411
"ENSG00000181449","SOX2",13963.1832135858,1591,13737.193690692,1587,0.0164509235279224,-0.0514525147378643,-4,-0.0936014377039363
"ENSG00000181467","RAP2B",11033.1926515605,1922,10954.1790805385,1917,0.00721309834731326,-0.227675987117227,-5,-0.11700179712992
"ENSG00000181790","ADGRB1",12722.9467277688,1751,12505.8482137118,1752,0.017359759237997,-0.0341152972087958,1,0.0234003594259841
"ENSG00000182013","PNMA8A",17205.7968364984,1078,17030.3796460593,1077,0.0103002513205659,-0.168784548269174,-1,-0.0234003594259841
"ENSG00000182117","NOP10",15330.3267406309,1385,15262.4768359367,1368,0.00444553694813531,-0.280470803023677,-17,-0.397806110241729
"ENSG00000182154","MRPL41",18016.7579391223,961,17903.8091996188,950,0.00630864293984885,-0.244929644704322,-11,-0.257403953685825
"ENSG00000182195","LDOC1",14453.5083450401,1527,14413.7331535746,1499,0.00275953433032827,-0.312633485250476,-28,-0.655210063927554
"ENSG00000182220","ATP6AP2",21645.1125652457,583,21281.750212569,583,0.01707389425434,-0.0395685417838772,0,0
"ENSG00000182247","UBE2E2",13448.4684679774,1648,13406.9303468976,1627,0.0030982573941245,-0.306171904379424,-21,-0.491407547945666
"ENSG00000182400","TRAPPC6B",11080.5883761028,1915,10991.2916968981,1912,0.0081243116520892,-0.210293413891772,-3,-0.0702010782779522
"ENSG00000182534","MXRA7",19609.1036657447,783,19011.1664064283,811,0.0314518976128762,0.234710482573706,28,0.655210063927554
"ENSG00000182600","SNORC",23766.0035133107,435,22171.3476262977,509,0.0719241750159337,1.00677155968075,74,1.73162659752282
"ENSG00000182621","PLCB1",14540.0603492579,1513,14185.9326879801,1531,0.0249632977307068,0.110932041245721,18,0.421206469667713
"ENSG00000182636","NDN",16930.9177464928,1133,16876.2528230063,1105,0.0032391623934404,-0.303483959135864,-28,-0.655210063927554
"ENSG00000182670","TTC3",20628.1529771861,669,20543.1005317278,654,0.0041401951631867,-0.286295592793363,-15,-0.351005391389761
"ENSG00000182768","NGRN",22063.0877959042,559,21913.1829242296,535,0.00684085338916478,-0.234777041512404,-24,-0.561608626223618
"ENSG00000182774","RPS17",23076.3033557257,466,22827.7188966456,461,0.0108895882328634,-0.157542183853748,-5,-0.11700179712992
"ENSG00000182809","CRIP2",23888.1871851555,431,23456.9856303671,427,0.0183826499100629,-0.0146023336517153,-4,-0.0936014377039363
"ENSG00000182870","GALNT9",13093.0463188582,1699,12685.6686618869,1724,0.0321132190844025,0.24732604563026,25,0.585008985649602
"ENSG00000182899","RPL35A",27439.0688822081,280,27039.3039272382,268,0.014784587504385,-0.0832400312233427,-12,-0.280804313111809
"ENSG00000182901","RGS7",9781.07737304945,2018,9602.29339484365,2013,0.0186188830995109,-0.0100958797925137,-5,-0.11700179712992
"ENSG00000182916","TCEAL7",15672.8773098781,1337,15627.578767624,1316,0.00289862831137716,-0.309980087524466,-21,-0.491407547945666
"ENSG00000183011","NAA38",22293.2041942346,534,22009.7374051925,525,0.0128791536138542,-0.119588649000119,-9,-0.210603234833857
"ENSG00000183020","AP2A2",14929.5304432786,1455,14771.2217688056,1447,0.010717371721228,-0.160827436723131,-8,-0.187202875407873
"ENSG00000183023","SLC8A1",14085.9302430573,1577,13560.2260875847,1605,0.0387680966436025,0.374276448870561,28,0.655210063927554
"ENSG00000183036","PCP4",27015.0553588448,292,25353.4270253558,326,0.065538608718547,0.884958617344908,34,0.795612220483459
"ENSG00000183049","CAMK1D",16016.8249986951,1287,15922.5078207208,1263,0.00592351274285349,-0.252276501708623,-24,-0.561608626223618
"ENSG00000183172","SMDT1",17643.6205964307,1019,17485.2778032912,1010,0.00905577794764626,-0.192524488652533,-9,-0.210603234833857
"ENSG00000183255","PTTG1IP",14243.447143963,1560,14184.3719309115,1532,0.00416480992879013,-0.285826034279142,-28,-0.655210063927554
"ENSG00000183283","DAZAP2",18806.2930314768,869,18694.0801384821,850,0.00600258970559202,-0.250768006290432,-19,-0.444606829093697
"ENSG00000183454","GRIN2A",16604.466336655,1186,15846.2900264736,1278,0.0478456666459303,0.547442846296526,92,2.15283306719054
"ENSG00000183578","TNFAIP8L3",9291.63898536543,2048,9261.03403337234,2039,0.0033047013846196,-0.302233718048158,-9,-0.210603234833857
"ENSG00000183648","NDUFB1",24973.1452241926,372,24257.9097359769,384,0.0294846297970548,0.197182302636732,12,0.280804313111809
"ENSG00000183662","TAFA1",9747.74690946283,2023,9521.01125050921,2021,0.0238142412594556,0.0890123017653818,-2,-0.0468007188519682
"ENSG00000183715","OPCML",16109.6783618738,1267,15795.2719659281,1285,0.0199050954376715,0.0144402853780076,18,0.421206469667713
"ENSG00000183741","CBX6",17019.1225757408,1118,16889.7548794557,1098,0.00765953663675983,-0.219159598894757,-20,-0.468007188519682
"ENSG00000183775","KCTD16",11617.1430181518,1871,11327.2497188181,1881,0.0255925583464533,0.122936001980028,10,0.234003594259841
"ENSG00000183978","COA3",17197.7101407537,1081,17139.1952595961,1063,0.00341409735237247,-0.300146848365651,-18,-0.421206469667713
"ENSG00000184007","PTP4A2",19715.0753662225,772,19546.8786902313,755,0.00860478435747664,-0.201127775132488,-17,-0.397806110241729
"ENSG00000184009","ACTG1",31065.7750054003,181,30778.2475635913,167,0.00934190425283143,-0.187066259031058,-14,-0.327605031963777
"ENSG00000184014","DENND5A",14116.40927175,1574,14038.4467719405,1560,0.00555349897862643,-0.259334993191783,-14,-0.327605031963777
"ENSG00000184076","UQCR10",26427.8572156143,309,25794.3077418897,315,0.0245616001818753,0.103269140561049,6,0.140402156555904
"ENSG00000184144","CNTN2",23387.0948018373,451,23025.0243390005,448,0.0157250849122243,-0.0652988258278195,-3,-0.0702010782779522
"ENSG00000184156","KCNQ3",10956.0231301176,1928,10896.9887629093,1924,0.00541749362991229,-0.26192947125821,-4,-0.0936014377039363
"ENSG00000184205","TSPYL2",14263.9511352931,1556,14074.282012584,1553,0.0134762911912376,-0.108197476801322,-3,-0.0702010782779522
"ENSG00000184207","PGP",13124.3118001981,1690,13065.6839085594,1676,0.00448716592632899,-0.279676676381803,-14,-0.327605031963777
"ENSG00000184221","OLIG1",24966.651128148,373,24830.2117978742,354,0.00549489192377679,-0.260452998621591,-19,-0.444606829093697
"ENSG00000184277","TM2D3",14408.8513636909,1535,14389.8507584197,1503,0.00132041711830405,-0.340086508803699,-32,-0.74881150163149
"ENSG00000184368","MAP7D2",12006.6052234412,1841,11949.2934874809,1822,0.00479624473365964,-0.273780598073133,-19,-0.444606829093697
"ENSG00000184515","BEX5",19194.2232251287,829,19007.4215153027,813,0.00982783012812125,-0.177796593997528,-16,-0.374405750815745
"ENSG00000184524","CEND1",20407.2615722709,696,20308.0623116939,671,0.0048847230747303,-0.272092759194501,-25,-0.585008985649602
"ENSG00000184602","SNN",20946.6357576192,643,20766.2418709183,625,0.00868688171033445,-0.199561661863304,-18,-0.421206469667713
"ENSG00000184613","NELL2",29283.9422648345,218,28696.8222068406,213,0.0204594102358145,0.0250145576347593,-5,-0.11700179712992
"ENSG00000184702","SEPTIN5",14581.9589224094,1507,14532.5365694667,1483,0.00340080705845089,-0.300400377924613,-24,-0.561608626223618
"ENSG00000184752","NDUFA12",18211.0766003912,939,18037.9676759564,932,0.00959691953908407,-0.182201512364538,-7,-0.163802515981889
"ENSG00000184897","H1FX",16757.1668138145,1163,16488.1575982239,1176,0.016315298661364,-0.0540397346146891,13,0.304204672537793
"ENSG00000184900","SUMO3",16911.479299038,1138,16854.7831173233,1108,0.00336380369417827,-0.301106264993739,-30,-0.702010782779522
"ENSG00000184905","TCEAL2",19237.7570999396,825,19095.1944757592,807,0.00746589014117258,-0.222853656446107,-18,-0.421206469667713
"ENSG00000184922","FMNL1",10075.2471738199,1998,9973.61501597119,1996,0.0101901023536601,-0.170885782385173,-2,-0.0468007188519682
"ENSG00000184983","NDUFA6",17449.4217105718,1048,17259.1429391114,1046,0.0110248099880552,-0.154962653848012,-2,-0.0468007188519682
"ENSG00000185046","ANKS1B",18828.4413977549,868,18402.9063089937,882,0.0231232546433853,0.0758308376793135,14,0.327605031963777
"ENSG00000185052","SLC24A3",17313.3556482029,1066,17128.3229468756,1066,0.0108027331047636,-0.159199057843942,0,0
"ENSG00000185088","RPS27L",17234.5898105481,1075,16882.3809091153,1102,0.0208625136068743,0.0327042761980737,27,0.63180970450157
"ENSG00000185274","GALNT17",16313.5557303618,1231,16041.5855328453,1248,0.0169540720871787,-0.0418543047153427,17,0.397806110241729
"ENSG00000185352","HS6ST3",12606.0533376653,1772,12369.1422358462,1774,0.0191533978106037,0.000100680175338147,2,0.0468007188519682
"ENSG00000185432","METTL7A",17294.2417853045,1069,17250.9579085747,1050,0.00250907091416224,-0.317411399103341,-19,-0.444606829093697
"ENSG00000185518","SV2B",19675.3830580948,777,19128.3892456134,804,0.0285959160208344,0.180228937040935,27,0.63180970450157
"ENSG00000185565","LSAMP",16753.3806747565,1166,16499.4638868312,1174,0.0153893962656562,-0.071702521262622,8,0.187202875407873
"ENSG00000185650","ZFP36L1",18104.9877183447,953,17381.3318720086,1025,0.0416340848713373,0.428948883931353,72,1.68482587867085
"ENSG00000185658","BRWD1",15085.8221215794,1434,14984.7359574283,1419,0.00674594230010172,-0.236587593385274,-15,-0.351005391389761
"ENSG00000185742","C11orf87",16210.6182922527,1244,15688.5271437078,1306,0.0332785317424948,0.269555892915929,62,1.45082228441101
"ENSG00000185760","KCNQ5",9386.21972119392,2047,9247.34720391195,2040,0.0150175519767685,-0.0787959323730394,-7,-0.163802515981889
"ENSG00000185774","KCNIP4",10649.1302160049,1953,10508.3758898317,1953,0.0133944890865085,-0.109757957830296,0,0
"ENSG00000185787","MORF4L1",21917.4909417786,566,21745.0702637842,550,0.00792918467969324,-0.214015713454516,-16,-0.374405750815745
"ENSG00000185818","NAT8L",19531.5931268277,795,19431.7035994899,770,0.00514054399946885,-0.267212643931078,-25,-0.585008985649602
"ENSG00000185825","BCAP31",18182.7585862612,945,18159.0917415358,917,0.00130330553214231,-0.340412934458264,-28,-0.655210063927554
"ENSG00000185883","ATP6V0C",35730.3342515611,110,34455.734800559,115,0.036992374662154,0.340402253653264,5,0.11700179712992
"ENSG00000185896","LAMP1",17152.1807392965,1091,16888.9670170356,1099,0.0155849509324885,-0.0679720628749141,8,0.187202875407873
"ENSG00000186010","NDUFA13",24916.4661715516,375,24222.1263200315,385,0.0286655202085169,0.181556727013762,10,0.234003594259841
"ENSG00000186111","PIP5K1C",13225.4662341594,1678,13167.3923451187,1661,0.0044104320368486,-0.281140474644818,-17,-0.397806110241729
"ENSG00000186260","MRTFB",18007.2904083122,964,17263.9472191308,1043,0.0430575452847543,0.45610323378563,79,1.84862839465274
"ENSG00000186297","GABRA5",20481.3555567407,683,20014.3993685285,709,0.0233310118187427,0.07979407471156,26,0.608409345075586
"ENSG00000186310","NAP1L3",15635.2929047104,1340,15387.9812516606,1344,0.0160717412508615,-0.0586859074706735,4,0.0936014377039363
"ENSG00000186318","BACE1",13610.8069296361,1623,13490.1916331354,1617,0.00894096242520705,-0.194714743355529,-6,-0.140402156555904
"ENSG00000186395","KRT10",15777.5280791281,1319,15648.8813330888,1312,0.00822082699082921,-0.20845225887984,-7,-0.163802515981889
"ENSG00000186462","NAP1L2",16023.9618565159,1286,15737.7288434667,1295,0.018187695054103,-0.0183213498706616,9,0.210603234833857
"ENSG00000186468","RPS23",35901.7474031762,107,34649.9528946251,113,0.0361268747567408,0.323891722690188,6,0.140402156555904
"ENSG00000186469","GNG2",17657.4232449648,1015,17512.4116212564,1006,0.00828050566904454,-0.207313810847267,-9,-0.210603234833857
"ENSG00000186472","PCLO",14707.8721454206,1485,14382.763904412,1505,0.0226040170838733,0.0659257091519789,20,0.468007188519682
"ENSG00000186480","INSIG1",13660.9636930922,1615,13520.230844814,1611,0.0104090566125339,-0.16670894649181,-4,-0.0936014377039363
"ENSG00000186487","MYT1L",15741.1445134783,1327,15358.2075372591,1351,0.0249337024057126,0.110367472114489,24,0.561608626223618
"ENSG00000186577","SMIM29",16224.5456247833,1242,16182.188607171,1215,0.00261750858555178,-0.315342810164344,-27,-0.63180970450157
"ENSG00000186642","PDE2A",17381.7550030539,1057,16967.6586513834,1090,0.0244050378533955,0.100282511497488,33,0.772211861057475
"ENSG00000186716","BCR",14072.0459272769,1578,13878.1097214211,1576,0.0139742522395889,-0.0986982252638148,-2,-0.0468007188519682
"ENSG00000186732","MPPED1",14805.5516117301,1469,14479.9997427979,1486,0.0224828642758842,0.0636145625243961,17,0.397806110241729
"ENSG00000186868","MAPT",17540.3444071203,1036,17230.5381010596,1052,0.0179800714431358,-0.0222820389892852,16,0.374405750815745
"ENSG00000187051","RPS19BP1",17198.9852696826,1079,16983.6417830707,1086,0.0126794647085944,-0.123397973337019,7,0.163802515981889
"ENSG00000187094","CCK",85680.2639811825,19,82840.008515834,20,0.0342860354101189,0.288775329446982,1,0.0234003594259841
"ENSG00000187122","SLIT1",22320.7138780267,531,21467.8974493673,572,0.0397251957566295,0.392534353281098,41,0.959414736465347
"ENSG00000187164","SHTN1",18641.7429777509,890,18381.5468496173,884,0.0141552900994864,-0.0952446937583434,-6,-0.140402156555904
"ENSG00000187189","TSPYL4",14426.6251193676,1530,14056.6861297501,1557,0.026317653122708,0.136768123369806,27,0.63180970450157
"ENSG00000187193","MT1X",24875.5701367978,378,23178.1496763233,438,0.0732336482496886,1.03175145654268,60,1.40402156555904
"ENSG00000187446","CHP1",14130.0294546953,1572,14017.1965631054,1562,0.00804960471816996,-0.21171854535385,-10,-0.234003594259841
"ENSG00000187479","C11orf96",15551.1325343352,1350,14380.7903248017,1506,0.081382329002818,1.18719808922432,156,3.65045607045352
"ENSG00000187514","PTMA",34028.1851497652,137,33866.3426836421,125,0.00477885869268233,-0.274112259308548,-12,-0.280804313111809
"ENSG00000187601","MAGEH1",14456.1825174208,1526,14379.4581681186,1507,0.00533569126215986,-0.263489957304693,-19,-0.444606829093697
"ENSG00000187672","ERC2",10894.9912107465,1934,10765.3943369729,1937,0.012038283941765,-0.135629326382183,3,0.0702010782779522
"ENSG00000187730","GABRD",13175.1210290802,1685,12833.9150769932,1701,0.026586271612369,0.141892368748766,16,0.374405750815745
"ENSG00000187764","SEMA4D",15473.8990299344,1359,15177.6735375375,1383,0.0195171869828591,0.00704042950978492,24,0.561608626223618
"ENSG00000187957","DNER",21426.837921093,598,21358.9811484934,578,0.00317696673487702,-0.304670421826451,-20,-0.468007188519682
"ENSG00000188011","RTP5",12043.6649168211,1835,11444.1358644502,1869,0.0523874462407624,0.634083170759809,34,0.795612220483459
"ENSG00000188186","LAMTOR4",19564.3975242922,790,19427.1080902934,772,0.00706690019742824,-0.230464906059129,-18,-0.421206469667713
"ENSG00000188191","PRKAR1B",24337.9877798071,404,24075.7400982433,389,0.0108926114210275,-0.157484512626428,-15,-0.351005391389761
"ENSG00000188229","TUBB4B",21813.094589389,570,21644.410161947,560,0.0077934407165614,-0.216605205252634,-10,-0.234003594259841
"ENSG00000188243","COMMD6",19381.3491784881,810,19223.7668872264,796,0.00819726394864125,-0.208901754408603,-14,-0.327605031963777
"ENSG00000188536","HBA2",105073.832063142,17,100686.5648209,17,0.0435735120176697,0.465945967062013,0,0
"ENSG00000188612","SUMO2",20973.4599469353,640,20925.9791536084,607,0.00226898789196014,-0.321991293505391,-33,-0.772211861057475
"ENSG00000188674","C2orf80",10917.1168532238,1931,10812.8010691122,1933,0.00964743394841608,-0.181237884622766,2,0.0468007188519682
"ENSG00000188690","UROS",15916.3345164524,1298,15652.7731813902,1311,0.0168379961817617,-0.0440686028550285,13,0.304204672537793
"ENSG00000188706","ZDHHC9",11422.2183435535,1886,11332.5718777784,1879,0.00791051375997463,-0.214371885415016,-7,-0.163802515981889
"ENSG00000188760","TMEM198",10309.9744504516,1984,10190.2463349381,1983,0.011749285697139,-0.141142341965813,-1,-0.0234003594259841
"ENSG00000188803","SHISA6",15320.6194998172,1387,15175.5102071336,1384,0.00956207011843426,-0.182866310171084,-3,-0.0702010782779522
"ENSG00000188846","RPL14",24066.0771528789,421,23818.213181551,409,0.0104064889099181,-0.166757928742734,-12,-0.280804313111809
"ENSG00000189043","NDUFA4",45251.8904442845,66,40272.2419391693,74,0.12364964713504,1.99350189166673,8,0.187202875407873
"ENSG00000189056","RELN",13569.2183558649,1624,13505.4802546587,1615,0.0047194250040998,-0.275246033846771,-9,-0.210603234833857
"ENSG00000189058","APOD",40864.8370820828,79,40782.7740512442,72,0.00201219835451859,-0.326889886309856,-7,-0.163802515981889
"ENSG00000189129","PLAC9",10434.8088115232,1974,10219.145872374,1978,0.0211038125732416,0.0373073663089427,4,0.0936014377039363
"ENSG00000189159","JPT1",14971.1096921085,1448,14943.1750193479,1428,0.0018693934002898,-0.329614075652603,-20,-0.468007188519682
"ENSG00000189171","S100A13",20254.0778647066,717,19911.0944311752,715,0.0172257449090471,-0.0366717939961271,-2,-0.0468007188519682
"ENSG00000189241","TSPYL1",24671.3373087551,390,23978.2683977015,398,0.0289040434262583,0.186106866126777,8,0.187202875407873
"ENSG00000189367","KIAA0408",11801.7440474523,1860,11642.3260738885,1850,0.0136929658688508,-0.104064126871101,-10,-0.234003594259841
"ENSG00000189403","HMGB1",20161.5677406184,724,20015.5608021323,708,0.00729467137741217,-0.226119875983331,-16,-0.374405750815745
"ENSG00000196104","SPOCK3",19829.7732153659,758,19543.5983298883,756,0.0146428963923145,-0.0859429725852084,-2,-0.0468007188519682
"ENSG00000196136","SERPINA3",9843.76136504086,2014,9052.84544631246,2042,0.0873665549046323,1.30135494403619,28,0.655210063927554
"ENSG00000196230","TUBB",21520.8713264528,589,21298.885237975,582,0.0104224275588843,-0.166453878383374,-7,-0.163802515981889
"ENSG00000196262","PPIA",30303.0585175196,194,30064.2512042393,184,0.00794323170259509,-0.213747748310777,-10,-0.234003594259841
"ENSG00000196353","CPNE4",11675.7831304929,1864,11551.6784755411,1856,0.0107434305079201,-0.160330331637562,-8,-0.187202875407873
"ENSG00000196361","ELAVL3",16117.214540908,1266,15837.9569601307,1279,0.0176321719701823,-0.0289186717425757,13,0.304204672537793
"ENSG00000196465","MYL6B",18197.9776688878,941,18090.3467325333,926,0.00594963368838966,-0.251778210862648,-15,-0.351005391389761
"ENSG00000196531","NACA",25545.8551508451,343,25214.2202771367,332,0.0131526920151956,-0.114370549937729,-11,-0.257403953685825
"ENSG00000196562","SULF2",12795.7616013936,1734,12577.9380443846,1742,0.0173179066584961,-0.0349136893350253,8,0.187202875407873
"ENSG00000196628","TCF4",16517.294777351,1198,16064.2564884963,1240,0.0282016344285261,0.172707505325851,42,0.982815095891331
"ENSG00000196683","TOMM7",25660.0409928542,339,24751.704553204,359,0.0366979347906187,0.334785431992923,20,0.468007188519682
"ENSG00000196730","DAPK1",11317.7737771838,1894,11187.6047288098,1893,0.0116351132819986,-0.143320328564672,-1,-0.0234003594259841
"ENSG00000196776","CD47",15323.1173729551,1386,15209.812077619,1376,0.00744948686794276,-0.223166570114685,-10,-0.234003594259841
"ENSG00000196872","KIAA1211L",11530.3314749763,1880,11393.069613871,1872,0.0120478383576384,-0.135447063532557,-8,-0.187202875407873
"ENSG00000196876","SCN8A",14260.8443332787,1557,14059.9424121979,1556,0.0142889576067144,-0.0926948130442712,-1,-0.0234003594259841
"ENSG00000196937","FAM3C",16346.7219133136,1225,16300.0026375628,1203,0.002866212772454,-0.31059845588676,-22,-0.51480790737165
"ENSG00000196950","SLC39A10",13438.9892706468,1649,13299.0149194167,1644,0.0105251668697476,-0.164493993047138,-5,-0.11700179712992
"ENSG00000196961","AP2A1",13810.2100004635,1601,13659.9098882036,1595,0.0110030090600889,-0.155378534767189,-6,-0.140402156555904
"ENSG00000196976","LAGE3",16565.5418395367,1192,16375.8607812305,1190,0.0115829672003304,-0.144315082568227,-2,-0.0468007188519682
"ENSG00000197043","ANXA6",17529.3306635857,1038,17308.8824940459,1035,0.0127361295343993,-0.122317018440181,-3,-0.0702010782779522
"ENSG00000197045","GMFB",16928.3141758128,1134,16781.9474815342,1124,0.00872167514763862,-0.198897932011539,-10,-0.234003594259841
"ENSG00000197102","DYNC1H1",20088.616238529,731,19756.1186713513,732,0.0168301057869181,-0.04421912234967,1,0.0234003594259841
"ENSG00000197106","SLC6A17",12742.800177293,1745,12538.380098859,1750,0.0163035477328197,-0.0542638987865876,5,0.11700179712992
"ENSG00000197283","SYNGAP1",14139.0488970221,1569,13385.8491496796,1630,0.0562683576454673,0.708116579095932,61,1.42742192498503
"ENSG00000197381","ADARB1",8863.92586693175,2059,8804.90372064722,2052,0.0067033267094245,-0.237400540937302,-7,-0.163802515981889
"ENSG00000197430","OPALIN",27438.8438984133,281,27171.0659877891,260,0.00985525966277943,-0.177273340120267,-21,-0.491407547945666
"ENSG00000197444","OGDHL",11384.8249024696,1890,11356.8999578563,1876,0.00245885274300059,-0.318369375718576,-14,-0.327605031963777
"ENSG00000197457","STMN3",25014.9560637004,369,24786.2427215271,357,0.00922743090765645,-0.189249986259839,-12,-0.280804313111809
"ENSG00000197535","MYO5A",15995.9299085907,1291,15715.9244585006,1304,0.017816670653356,-0.0253991205535662,13,0.304204672537793
"ENSG00000197555","SIPA1L1",12959.5859103924,1713,12670.5538326216,1728,0.0228113215561821,0.0698803102876117,15,0.351005391389761
"ENSG00000197586","ENTPD6",18528.8088819659,903,18288.5740820941,895,0.0131357862451959,-0.114693049382602,-8,-0.187202875407873
"ENSG00000197601","FAR1",12356.4428783105,1795,12217.9197900052,1792,0.0113376982895737,-0.148993904506856,-3,-0.0702010782779522
"ENSG00000197694","SPTAN1",22117.9293195269,553,21750.5115717733,549,0.0168923726939128,-0.0430313005030347,-4,-0.0936014377039363
"ENSG00000197728","RPS26",26494.2233150366,307,24890.9716879138,350,0.0644109698578487,0.863447446507936,43,1.00621545531732
"ENSG00000197746","PSAP",27939.8300387742,261,27299.5621630071,256,0.0234534118878551,0.0821290144594716,-5,-0.11700179712992
"ENSG00000197747","S100A10",13879.2288717262,1594,13754.0721229961,1585,0.00909961410779486,-0.191688257157984,-9,-0.210603234833857
"ENSG00000197756","RPL37A",45128.7609460542,67,44496.5104705346,62,0.0142089900721152,-0.0942202972734226,-5,-0.11700179712992
"ENSG00000197872","FAM49A",14386.3957376464,1536,14162.5790111234,1538,0.0158033876702216,-0.0638050993671661,2,0.0468007188519682
"ENSG00000197943","PLCG2",14994.2982658496,1445,14732.764619575,1454,0.0177518376915612,-0.0266358932169077,9,0.210603234833857
"ENSG00000197956","S100A6",21138.0931182375,621,20965.0229153955,600,0.00825518786888126,-0.207796780655696,-21,-0.491407547945666
"ENSG00000197958","RPL12",29935.5389446233,204,29573.0370854909,191,0.0122578502195916,-0.131440815435123,-13,-0.304204672537793
"ENSG00000197959","DNM3",14755.3658295736,1478,14645.4362025952,1462,0.00750606710908005,-0.222087228779865,-16,-0.374405750815745
"ENSG00000197971","MBP",337371.769744814,9,320098.998160117,10,0.0539607174154826,0.664095354794804,1,0.0234003594259841
"ENSG00000197982","C1orf122",22755.6229739524,493,22684.2707325684,471,0.00314545008852907,-0.305271642649383,-22,-0.51480790737165
"ENSG00000198034","RPS4X",26989.518284202,293,26617.87538683,283,0.0139621548290778,-0.0989289990277031,-10,-0.234003594259841
"ENSG00000198053","SIRPA",20323.7156540794,707,19762.0768762802,730,0.0284200279816376,0.176873645031045,23,0.538208266797634
"ENSG00000198121","LPAR1",15123.37421375,1429,15032.2688019596,1408,0.00606065611190183,-0.249660314431316,-21,-0.491407547945666
"ENSG00000198168","SVIP",13271.7704501236,1670,13233.1872317295,1652,0.00291564063278554,-0.309655555473556,-18,-0.421206469667713
"ENSG00000198216","CACNA1E",14629.3215869807,1497,14176.8875415159,1535,0.0319134961140028,0.243516071456726,38,0.889213658187395
"ENSG00000198242","RPL23A",29314.1587899292,216,29210.914989881,199,0.00353442540516009,-0.297851435011067,-17,-0.397806110241729
"ENSG00000198258","UBL5",25870.156350825,334,25250.5093329318,330,0.0245399809454561,0.102856725643306,-4,-0.0936014377039363
"ENSG00000198300","PEG3",15349.5903544071,1381,15230.5503223124,1374,0.0078158720187707,-0.21617729912884,-7,-0.163802515981889
"ENSG00000198408","OGA",18749.507815175,873,18503.2314265448,872,0.0133099123581712,-0.111371368395951,-1,-0.0234003594259841
"ENSG00000198417","MT1F",17931.6160561202,981,17731.6842137707,975,0.0112754005733004,-0.150182314080359,-6,-0.140402156555904
"ENSG00000198420","TCAF1",10804.4575631416,1944,10504.5392392002,1955,0.0285513069266438,0.179377960829081,11,0.257403953685825
"ENSG00000198478","SH3BGRL2",10119.6645166008,1996,10119.2850213129,1987,3.75021839153991e-05,-0.364559771729249,-9,-0.210603234833857
"ENSG00000198513","ATL1",17111.4533908044,1099,16874.7225210538,1107,0.014028726662333,-0.0976590551405281,8,0.187202875407873
"ENSG00000198576","ARC",13855.5551738391,1597,12279.0743847215,1786,0.128387591745448,2.08388431771,189,4.42266793151099
"ENSG00000198598","MMP17",12778.318049,1738,12504.7860426451,1753,0.0218741852457177,0.0520032221749828,15,0.351005391389761
"ENSG00000198612","COPS8",15917.851809576,1297,15848.0492772963,1277,0.0044044873320559,-0.281253877583319,-20,-0.468007188519682
"ENSG00000198626","RYR2",10854.1906561938,1936,10717.167961477,1938,0.0127853454578113,-0.12137816099804,2,0.0468007188519682
"ENSG00000198668","CALM1",44304.7974849041,68,42663.4085763906,66,0.0384729903981893,0.368646915265973,-2,-0.0468007188519682
"ENSG00000198673","TAFA2",10504.6152190524,1965,10484.2110253242,1958,0.00194618304409901,-0.3281492138036,-7,-0.163802515981889
"ENSG00000198689","SLC9A6",16984.5498813968,1124,16592.9186932161,1153,0.0236023086366852,0.0849694126692052,29,0.678610423353538
"ENSG00000198695","MT-ND6",21468.2256832746,595,21089.9838584409,594,0.0179346663976876,-0.0231481990016245,-1,-0.0234003594259841
"ENSG00000198712","MT-CO2",449622.631458487,3,430813.872365642,3,0.0436586663042318,0.467570395298376,0,0
"ENSG00000198727","MT-CYB",252129.547894611,12,248354.357337131,12,0.0152008227194297,-0.0752998057386994,0,0
"ENSG00000198755","RPL10A",24195.9897699935,412,23635.120076736,422,0.0237303509115436,0.0874119847947607,10,0.234003594259841
"ENSG00000198763","MT-ND2",296420.369581131,11,287757.037514533,11,0.0301064124840399,0.209043612200793,0,0
"ENSG00000198786","MT-ND5",106372.422805578,16,103615.080035337,16,0.0266114041440789,0.142371804321642,0,0
"ENSG00000198794","SCAMP5",20508.8547843351,680,20263.0584901366,677,0.0121302662339054,-0.133874645101527,-3,-0.0702010782779522
"ENSG00000198804","MT-CO1",373620.140182195,5,358670.683231664,5,0.0416801752957184,0.429828118433964,0,0
"ENSG00000198822","GRM3",13376.6626118305,1655,13254.0816112683,1649,0.00924854728960882,-0.188847163941925,-6,-0.140402156555904
"ENSG00000198825","INPP5F",17921.1991540852,987,17746.838825335,973,0.00982486686593675,-0.177853122059221,-14,-0.327605031963777
