"gene","gene_name","dev_default","rank_default","dev_batch","rank_batch","d_diff","nSD_dev","r_diff","nSD_rank","nSD.bin_dev","nSD.bin_rank"
"ENSG00000108091","CCDC6",16907.8414063231,2014,16840.959569353,1989,0.00397137922543322,-0.436710556437598,-25,-0.335315010580248,"[0,5)","[0,6)"
"ENSG00000151150","ANK3",22686.1996968196,1415,22323.7039285408,1400,0.0162381551663295,-0.250075220538138,-15,-0.201189006348149,"[0,5)","[0,6)"
"ENSG00000156515","HK1",25726.3792524434,1034,25510.6659477422,998,0.00845580845059501,-0.36848130379713,-36,-0.482853615235557,"[0,5)","[0,6)"
"ENSG00000171224","FAM241B",14377.4553093716,2208,14205.6982057067,2194,0.0120907188916586,-0.313177225985565,-14,-0.187776405924939,"[0,5)","[0,6)"
"ENSG00000180817","PPA1",28331.4628910414,810,27928.6368682672,776,0.0144234043599866,-0.277686112588954,-34,-0.456028414389137,"[0,5)","[0,6)"
"ENSG00000197746","PSAP",39654.8748223425,280,39545.6672444367,249,0.0027615560822579,-0.455117654585749,-31,-0.415790613119507,"[0,5)","[0,6)"
"ENSG00000107742","SPOCK2",26372.5225288431,979,26078.8664620857,948,0.0112603079272758,-0.325811681038705,-31,-0.415790613119507,"[0,5)","[0,6)"
"ENSG00000138279","ANXA7",21844.641874051,1511,21821.4035182648,1460,0.00106493405736893,-0.48093125247286,-51,-0.684042621583706,"[0,5)","[0,6)"
"ENSG00000107758","PPP3CB",34244.1105623603,454,32498.2146967094,478,0.0537228239133911,0.320242830137583,24,0.321902410157038,"[0,5)","[0,6)"
"ENSG00000172586","CHCHD1",18477.3585960209,1878,18420.1648713626,1842,0.00310495183174075,-0.449892990716451,-36,-0.482853615235557,"[0,5)","[0,6)"
"ENSG00000148660","CAMK2G",21341.1909826527,1573,20483.4454543107,1622,0.0418750610220987,0.13998265276681,49,0.657217420737286,"[0,5)","[0,6)"
"ENSG00000165637","VDAC2",24793.7125936803,1140,24628.7508029271,1108,0.00669793576106268,-0.395226812271411,-32,-0.429203213542717,"[0,5)","[0,6)"
"ENSG00000138326","RPS24",50224.5627707599,131,48367.6593132702,116,0.0383914269132372,0.0869801992133391,-15,-0.201189006348149,"[0,5)","[0,6)"
"ENSG00000165424","ZCCHC24",23304.1974466665,1334,21725.6647709862,1471,0.0726575086341375,0.608328408616704,137,1.83752625797976,"[0,5)","[0,6)"
"ENSG00000122359","ANXA11",19117.4551908223,1814,18861.7043413327,1801,0.013559265104644,-0.290833733525527,-13,-0.174363805501729,"[0,5)","[0,6)"
"ENSG00000122378","PRXL2A",26904.131995924,924,26552.9928570103,905,0.0132240889305607,-0.295933339007597,-19,-0.254839408040988,"[0,5)","[0,6)"
"ENSG00000165678","GHITM",33845.7480886715,468,33597.821528584,434,0.0073792451060147,-0.384860893870421,-34,-0.456028414389137,"[0,5)","[0,6)"
"ENSG00000173267","SNCG",49772.6610145575,136,44034.3902089488,167,0.130313393199721,1.48554548948009,31,0.415790613119507,"[0,5)","[0,6)"
"ENSG00000148671","ADIRF",41060.4252378764,251,40193.0381859753,233,0.0215805296401761,-0.168792586924289,-18,-0.241426807617778,"[0,5)","[0,6)"
"ENSG00000148672","GLUD1",30373.0100750276,657,30222.5573931814,611,0.00497815852870787,-0.421392709731289,-46,-0.616979619467656,"[0,5)","[0,6)"
"ENSG00000107798","LIPA",20680.4411506818,1647,20259.5239082142,1644,0.0207762652456499,-0.181029229718418,-3,-0.0402378012696297,"[0,5)","[0,6)"
"ENSG00000138207","RBP4",14559.4075620964,2192,14453.1499791908,2174,0.00735186330029068,-0.385277499874595,-18,-0.241426807617778,"[0,5)","[0,6)"
"ENSG00000108231","LGI1",17992.4795235938,1927,17724.5944378408,1920,0.0151137498063758,-0.267182712600701,-7,-0.0938882029624694,"[0,5)","[0,6)"
"ENSG00000197430","OPALIN",46139.1307816299,168,39604.8500095122,248,0.164986883438476,2.01309229792402,80,1.07300803385679,"[0,5)","[0,6)"
"ENSG00000187122","SLIT1",31655.4846788671,569,30361.461112155,597,0.0426205959565639,0.151325744349237,28,0.375552811849878,"[0,5)","[0,6)"
"ENSG00000171314","PGAM1",39121.6078260476,294,38603.0889657904,273,0.0134320561941738,-0.292769179142973,-21,-0.281664608887408,"[0,5)","[0,6)"
"ENSG00000155265","GOLGA7B",17271.0548293979,1987,17099.7469745364,1972,0.0100181514449662,-0.344710721294477,-15,-0.201189006348149,"[0,5)","[0,6)"
"ENSG00000120053","GOT1",29035.2844535444,749,28744.3029005851,715,0.010123103488217,-0.343113907270986,-34,-0.456028414389137,"[0,5)","[0,6)"
"ENSG00000099194","SCD",98253.504569328,31,82424.1822917845,33,0.192047064798377,2.42480488336122,2,0.0268252008464198,"[0,5)","[0,6)"
"ENSG00000166136","NDUFB8",33274.4163253637,484,32166.9555187809,493,0.0344285242019945,0.0266858168741425,9,0.120713403808889,"[0,5)","[0,6)"
"ENSG00000166167","BTRC",14612.7391797405,2187,14504.4579799432,2168,0.00746537374557449,-0.383550472317744,-19,-0.254839408040988,"[0,5)","[0,6)"
"ENSG00000198408","OGA",27043.2658525328,910,26781.4089176378,879,0.0097775638204964,-0.34837119021659,-31,-0.415790613119507,"[0,5)","[0,6)"
"ENSG00000120049","KCNIP2",30075.474644072,677,26966.2944824241,856,0.115298754290263,1.25710223839458,179,2.40085547575457,"[0,5)","[0,6)"
"ENSG00000059915","PSD",36878.9787581026,356,34398.7132353302,400,0.0721034390386746,0.599898405039632,44,0.590154418621236,"[0,5)","[0,6)"
"ENSG00000107872","FBXL15",18533.7299099892,1871,18523.8025139661,1834,0.000535926466265576,-0.488979945131358,-37,-0.496266215658767,"[0,5)","[0,6)"
"ENSG00000138107","ACTR1A",21239.744567577,1583,21116.4340273331,1549,0.00583955321643104,-0.408286846572148,-34,-0.456028414389137,"[0,5)","[0,6)"
"ENSG00000138175","ARL3",20257.2777784178,1685,20164.5356542651,1649,0.00459926902076198,-0.42715740054532,-36,-0.482853615235557,"[0,5)","[0,6)"
"ENSG00000148798","INA",23471.6420512615,1314,23070.647446007,1304,0.0173811595965359,-0.232684749171091,-10,-0.134126004232099,"[0,5)","[0,6)"
"ENSG00000173915","ATP5MD",44653.1788711443,189,41656.0474634959,201,0.0719494908938452,0.597556129949603,12,0.160951205078519,"[0,5)","[0,6)"
"ENSG00000107954","NEURL1",14703.5112447257,2176,14540.5436224057,2165,0.0112078080814604,-0.326610450528392,-11,-0.147538604655309,"[0,5)","[0,6)"
"ENSG00000148700","ADD3",28375.9370071117,804,28226.9721170179,753,0.00527739530390282,-0.416839911480056,-51,-0.684042621583706,"[0,5)","[0,6)"
"ENSG00000107518","ATRNL1",18148.1401667288,1915,18057.2807372425,1888,0.00503173378142367,-0.42057757824648,-27,-0.362140211426668,"[0,5)","[0,6)"
"ENSG00000165868","HSPA12A",23864.2042584804,1263,23732.1456693797,1217,0.00556454485576147,-0.412471016725416,-46,-0.616979619467656,"[0,5)","[0,6)"
"ENSG00000187164","SHTN1",31615.2453144137,571,29095.7507178487,695,0.0865932149679661,0.820356022485414,124,1.66316245247803,"[0,5)","[0,6)"
"ENSG00000165672","PRDX3",23015.0734668098,1372,22918.4810347304,1324,0.00421460880993956,-0.433009890881811,-48,-0.643804820314076,"[0,5)","[0,6)"
"ENSG00000198825","INPP5F",27833.6359404833,844,27082.6326097486,841,0.0277300712067523,-0.075229146829223,-3,-0.0402378012696297,"[0,5)","[0,6)"
"ENSG00000066468","FGFR2",28513.5214546197,792,26343.9419921115,924,0.0823559155709453,0.755886776443916,132,1.77046325586371,"[0,5)","[0,6)"
"ENSG00000166033","HTRA1",37013.4299104752,351,36819.6471381687,314,0.00526302632882997,-0.417058531148514,-37,-0.496266215658767,"[0,5)","[0,6)"
"ENSG00000065154","OAT",25080.8811867411,1100,24866.5818185669,1071,0.00861796646349794,-0.366014118013942,-29,-0.388965412273087,"[0,5)","[0,6)"
"ENSG00000107902","LHPP",37212.686733697,344,34387.9479975344,401,0.0821432769517123,0.752651543297329,57,0.764518224122965,"[0,5)","[0,6)"
"ENSG00000188690","UROS",23566.6562965696,1301,23244.2718331018,1279,0.0138694154750301,-0.286114888179752,-22,-0.295077209310618,"[0,5)","[0,6)"
"ENSG00000176171","BNIP3",28391.3137991452,802,28173.235748915,757,0.00774061070491748,-0.379362824103867,-45,-0.603567019044446,"[0,5)","[0,6)"
"ENSG00000165752","STK32C",15467.3068068251,2125,15305.8114165393,2114,0.0105512465749653,-0.336599837951279,-11,-0.147538604655309,"[0,5)","[0,6)"
"ENSG00000148826","NKX6-2",27347.0043164967,882,24306.3445013977,1146,0.125097371796247,1.40618528013195,264,3.54092651172742,"[0,5)","[0,6)"
"ENSG00000130643","CALY",37075.6389408024,348,35917.1464143774,345,0.0322545815043153,-0.00639007263117203,-3,-0.0402378012696297,"[0,5)","[0,6)"
"ENSG00000127884","ECHS1",24249.1502524247,1206,24196.5785353968,1159,0.00217269218253359,-0.464077043120573,-47,-0.630392219890866,"[0,5)","[0,6)"
"ENSG00000214279","SCART1",7862.00876348237,2333,6954.42243880327,2332,0.130504917218586,1.48845947028204,-1,-0.0134126004232099,"[0,5)","[0,6)"
"ENSG00000142089","IFITM3",32025.1520137695,553,31307.383862824,541,0.0229264813083879,-0.148314333884412,-12,-0.160951205078519,"[0,5)","[0,6)"
"ENSG00000023191","RNH1",22632.6521345356,1423,21649.8379258491,1483,0.0453959152975015,0.193551400048814,60,0.804756025392595,"[0,5)","[0,6)"
"ENSG00000177030","DEAF1",22409.7019384685,1453,22301.2292663893,1402,0.00486397726257426,-0.423129943627216,-51,-0.684042621583706,"[0,5)","[0,6)"
"ENSG00000184524","CEND1",29663.2919648467,714,29117.7717839475,692,0.0187349562647482,-0.212087136796921,-22,-0.295077209310618,"[0,5)","[0,6)"
"ENSG00000177542","SLC25A22",26646.9586650001,949,25870.2988110669,967,0.0300212942882957,-0.0403688712763947,18,0.241426807617778,"[0,5)","[0,6)"
"ENSG00000177600","RPLP2",39988.0203647336,271,39607.6851587623,247,0.00960256082744688,-0.351033808540148,-24,-0.321902410157038,"[0,5)","[0,6)"
"ENSG00000177700","POLR2L",32705.5706721402,515,31767.8389731336,512,0.0295182716016554,-0.0480222113666121,-3,-0.0402378012696297,"[0,5)","[0,6)"
"ENSG00000183020","AP2A2",21758.1342511523,1519,21571.6878512954,1494,0.00864310670273924,-0.365631616774986,-25,-0.335315010580248,"[0,5)","[0,6)"
"ENSG00000078902","TOLLIP",28577.4836724695,788,28465.8729367299,737,0.00392086116549724,-0.437479173646436,-51,-0.684042621583706,"[0,5)","[0,6)"
"ENSG00000117984","CTSD",31043.4143525214,614,30636.7575491248,582,0.0132734935394043,-0.295181662624909,-32,-0.429203213542717,"[0,5)","[0,6)"
"ENSG00000110651","CD81",41093.1910340814,250,40336.2050633921,229,0.0187669110046322,-0.211600954963931,-21,-0.281664608887408,"[0,5)","[0,6)"
"ENSG00000129757","CDKN1C",19968.0445246427,1727,18528.1472248785,1833,0.0777140467575076,0.685262127443123,106,1.42173564486025,"[0,5)","[0,6)"
"ENSG00000177105","RHOG",17208.4606991572,1994,16280.4919324905,2033,0.0569988161607579,0.37008607472257,39,0.523091416505187,"[0,5)","[0,6)"
"ENSG00000244734","HBB",207228.747795883,14,201454.441531937,14,0.0286630873960152,-0.0610335838938825,0,0,"[0,5)","[0,6)"
"ENSG00000166313","APBB1",33882.9415372223,467,33183.8650551926,445,0.0210667588259229,-0.176609456569214,-22,-0.295077209310618,"[0,5)","[0,6)"
"ENSG00000166337","TAF10",24267.9010307686,1204,23996.7484645376,1187,0.0112995544638753,-0.325214556694343,-17,-0.228014207194568,"[0,5)","[0,6)"
"ENSG00000166402","TUB",14937.3574677712,2160,14758.2653353874,2150,0.0121350394720441,-0.312502901578943,-10,-0.134126004232099,"[0,5)","[0,6)"
"ENSG00000166441","RPL27A",34239.0626577152,455,34154.8359373037,411,0.00246602620390419,-0.459614053507571,-44,-0.590154418621236,"[0,5)","[0,6)"
"ENSG00000175352","NRIP3",30417.3002517466,654,27075.8552326428,843,0.123410506903412,1.38052013409781,189,2.53498147998667,"[0,5)","[0,6)"
"ENSG00000184014","DENND5A",21973.8043799701,1497,21241.3908494116,1528,0.0344804883894271,0.0274764364813602,31,0.415790613119507,"[0,5)","[0,6)"
"ENSG00000255823","MTRNR2L8",64037.299193829,69,59490.6760945553,68,0.0764258098537526,0.665661987324087,-1,-0.0134126004232099,"[0,5)","[0,6)"
"ENSG00000110321","EIF4G2",29581.2618619835,719,29337.5398536013,678,0.00830751349971245,-0.370737567228003,-41,-0.549916617351606,"[0,5)","[0,6)"
"ENSG00000110328","GALNT18",13920.3584415772,2234,13374.4293403716,2242,0.0408188706457641,0.123913031326688,8,0.107300803385679,"[0,5)","[0,6)"
"ENSG00000050165","DKK3",52096.7081383676,116,50042.6562405323,107,0.0410460205781732,0.127369049773506,-9,-0.120713403808889,"[0,5)","[0,6)"
"ENSG00000133816","MICAL2",18275.2400741097,1900,17982.7958821118,1893,0.0162624429435262,-0.249705689254841,-7,-0.0938882029624694,"[0,5)","[0,6)"
"ENSG00000148925","BTBD10",14644.0641357072,2183,14619.741065046,2159,0.00166371418980563,-0.471820991416026,-24,-0.321902410157038,"[0,5)","[0,6)"
"ENSG00000197601","FAR1",19342.4925001286,1794,18914.9633498656,1794,0.0226026951443201,-0.153240643762538,0,0,"[0,5)","[0,6)"
"ENSG00000262655","SPON1",15962.0793188249,2092,15667.9982741418,2087,0.0187695351721083,-0.211561029038756,-5,-0.0670630021160496,"[0,5)","[0,6)"
"ENSG00000129084","PSMA1",21937.5911691875,1502,21780.7312372168,1465,0.00720177528762986,-0.387561044205428,-37,-0.496266215658767,"[0,5)","[0,6)"
"ENSG00000110696","C11orf58",24185.2509580712,1211,24152.8796099482,1162,0.00134026868207143,-0.476742118309678,-49,-0.657217420737286,"[0,5)","[0,6)"
"ENSG00000110700","RPS13",46499.5407789527,163,44820.6748286934,155,0.0374574001100145,0.0727692600881383,-8,-0.107300803385679,"[0,5)","[0,6)"
"ENSG00000134333","LDHA",32595.286273296,525,30773.0515214813,574,0.059215276409708,0.403808856084498,49,0.657217420737286,"[0,5)","[0,6)"
"ENSG00000110786","PTPN5",14201.7377718059,2217,14146.7727746232,2202,0.00388533823638661,-0.438019644413869,-15,-0.201189006348149,"[0,5)","[0,6)"
"ENSG00000165973","NELL1",14190.075360034,2221,14033.4366926651,2210,0.0111618180777309,-0.327310174713087,-11,-0.147538604655309,"[0,5)","[0,6)"
"ENSG00000134343","ANO3",10103.4065123309,2323,9919.72080977096,2320,0.0185172250391387,-0.215399852430044,-3,-0.0402378012696297,"[0,5)","[0,6)"
"ENSG00000148943","LIN7C",15768.105539302,2107,15648.4267528795,2091,0.00764797562799982,-0.380772239159616,-16,-0.214601606771359,"[0,5)","[0,6)"
"ENSG00000176697","BDNF",13143.4724017054,2268,11994.6838069002,2291,0.0957748126836338,0.960051292213487,23,0.308489809733828,"[0,5)","[0,6)"
"ENSG00000110427","KIAA1549L",18090.2961616536,1919,17810.5652800262,1910,0.0157058957550947,-0.25817338866969,-9,-0.120713403808889,"[0,5)","[0,6)"
"ENSG00000085063","CD59",27003.8133121595,914,26785.8284491383,878,0.00813806686752857,-0.373315647178843,-36,-0.482853615235557,"[0,5)","[0,6)"
"ENSG00000135363","LMO2",16615.2812358604,2038,15881.7653267362,2067,0.0461860438076953,0.205572969580555,29,0.388965412273087,"[0,5)","[0,6)"
"ENSG00000135387","CAPRIN1",21235.1328476165,1584,21187.1502985817,1535,0.00226470046035568,-0.462677164626045,-49,-0.657217420737286,"[0,5)","[0,6)"
"ENSG00000110436","SLC1A2",74813.5612076141,45,68369.5499483434,45,0.0942526499609763,0.936892040556359,0,0,"[0,5)","[0,6)"
"ENSG00000187479","C11orf96",17311.5846338208,1982,15958.7563572889,2059,0.084770281984664,0.792620641053482,77,1.03277023258716,"[0,5)","[0,6)"
"ENSG00000019505","SYT13",24311.6817802441,1201,23158.1279297984,1291,0.0498120510406822,0.260741587737685,90,1.20713403808889,"[0,5)","[0,6)"
"ENSG00000175264","CHST1",25928.5096944469,1017,25203.9415801843,1033,0.028748206384996,-0.0597385238735159,16,0.214601606771359,"[0,5)","[0,6)"
"ENSG00000121653","MAPK8IP1",28857.2519794129,767,28386.903629655,740,0.0165692023298557,-0.245038436719719,-27,-0.362140211426668,"[0,5)","[0,6)"
"ENSG00000149091","DGKZ",30456.5358613877,653,29714.1146943479,649,0.0249854715402671,-0.116987411847846,-4,-0.0536504016928396,"[0,5)","[0,6)"
"ENSG00000149179","C11orf49",17996.6642132454,1926,17980.5962147049,1894,0.00089362990796731,-0.48353759399394,-32,-0.429203213542717,"[0,5)","[0,6)"
"ENSG00000110514","MADD",23332.7973703176,1330,22801.2973567003,1340,0.0233100777250761,-0.142478028858268,10,0.134126004232099,"[0,5)","[0,6)"
"ENSG00000213619","NDUFS3",23008.924460492,1373,22880.0664855601,1330,0.00563188813341978,-0.411446408849077,-43,-0.576741818198026,"[0,5)","[0,6)"
"ENSG00000172247","C1QTNF4",26685.8206180319,944,25433.8911208779,1011,0.0492228849767427,0.251777601864484,67,0.898644228355064,"[0,5)","[0,6)"
"ENSG00000134817","APLNR",19684.0631864602,1756,18923.9695582275,1793,0.0401656547741738,0.113974546740639,37,0.496266215658767,"[0,5)","[0,6)"
"ENSG00000186907","RTN4RL2",11823.0874682551,2301,11800.9252075139,2296,0.00187801043999136,-0.468560537909081,-5,-0.0670630021160496,"[0,5)","[0,6)"
"ENSG00000211450","SELENOH",28021.7593601681,833,27815.9767799013,785,0.00739799942655586,-0.384575552479119,-48,-0.643804820314076,"[0,5)","[0,6)"
"ENSG00000110107","PRPF19",17639.6129604885,1962,17523.1528004264,1940,0.00664607342003326,-0.396015882315993,-22,-0.295077209310618,"[0,5)","[0,6)"
"ENSG00000006118","TMEM132A",20158.0518010008,1704,20083.0083302185,1660,0.00373666482373081,-0.4402816660277,-44,-0.590154418621236,"[0,5)","[0,6)"
"ENSG00000167986","DDB1",22800.8778909958,1401,22681.1375217877,1354,0.00527929294079808,-0.416811039500893,-47,-0.630392219890866,"[0,5)","[0,6)"
"ENSG00000011347","SYT7",17851.6848329904,1942,17757.7611130346,1917,0.00528916451560985,-0.416660846435516,-25,-0.335315010580248,"[0,5)","[0,6)"
"ENSG00000134780","DAGLA",13643.3784622336,2244,13405.0232779407,2241,0.0177810347174235,-0.226600768517635,-3,-0.0402378012696297,"[0,5)","[0,6)"
"ENSG00000124920","MYRF",38066.0753260217,325,32404.9132005419,482,0.174700734127722,2.16088563783662,157,2.10577826644396,"[0,5)","[0,6)"
"ENSG00000134825","TMEM258",30533.7915376235,646,30023.4935912164,628,0.0169966211579185,-0.238535386779816,-18,-0.241426807617778,"[0,5)","[0,6)"
"ENSG00000167996","FTH1",121141.183258624,22,111034.242619167,21,0.091025438648895,0.88779098334696,-1,-0.0134126004232099,"[0,5)","[0,6)"
"ENSG00000124942","AHNAK",20241.0276525949,1688,20033.7358825454,1663,0.0103471350158971,-0.339705334421681,-25,-0.335315010580248,"[0,5)","[0,6)"
"ENSG00000254772","EEF1G",30036.3765090551,683,29970.6112957073,631,0.00219432338896562,-0.463747930768818,-52,-0.697455222006915,"[0,5)","[0,6)"
"ENSG00000168000","BSCL2",33078.3851814462,494,32861.9325654884,458,0.00658672813981468,-0.396918803047651,-36,-0.482853615235557,"[0,5)","[0,6)"
"ENSG00000162188","GNG3",40921.9508482369,256,40080.7587306959,236,0.0209874299833731,-0.17781642123924,-20,-0.268252008464198,"[0,5)","[0,6)"
"ENSG00000168539","CHRM1",15964.0473978632,2091,15847.7507784218,2071,0.00733836751141699,-0.385482834275566,-20,-0.268252008464198,"[0,5)","[0,6)"
"ENSG00000176485","PLAAT3",35768.5583071991,397,33658.2406578396,428,0.0626983944530092,0.456803457854448,31,0.415790613119507,"[0,5)","[0,6)"
"ENSG00000133318","RTN3",52356.5469889147,114,50636.5206707724,102,0.0339680984269346,0.0196805760839705,-12,-0.160951205078519,"[0,5)","[0,6)"
"ENSG00000176340","COX8A",35594.500662641,406,34469.6525034551,396,0.0326329996820598,-0.000632552965524226,-10,-0.134126004232099,"[0,5)","[0,6)"
"ENSG00000167770","OTUB1",25701.7450460508,1036,25483.9401479233,1004,0.00854675128191547,-0.367097635753226,-32,-0.429203213542717,"[0,5)","[0,6)"
"ENSG00000002330","BAD",22657.1278227935,1419,22603.4445088427,1368,0.00237500589477825,-0.460998900353168,-51,-0.684042621583706,"[0,5)","[0,6)"
"ENSG00000173113","TRMT112",23947.6040537506,1253,23671.0926164044,1225,0.0116813972986873,-0.319404931893229,-28,-0.375552811849878,"[0,5)","[0,6)"
"ENSG00000126432","PRDX5",34048.7035801982,463,32648.382362418,471,0.042890983149969,0.155439604821394,8,0.107300803385679,"[0,5)","[0,6)"
"ENSG00000110076","NRXN2",22081.5032941366,1485,21567.6950850643,1497,0.0238230467857512,-0.134673357654815,12,0.160951205078519,"[0,5)","[0,6)"
"ENSG00000110047","EHD1",13915.1119512339,2235,13704.3820748482,2223,0.0153768243788548,-0.263180111474064,-12,-0.160951205078519,"[0,5)","[0,6)"
"ENSG00000213465","ARL2",25836.5741003947,1026,25217.9273856662,1031,0.0245320206243494,-0.123886532237261,5,0.0670630021160496,"[0,5)","[0,6)"
"ENSG00000149809","TM7SF2",20600.5644475171,1655,20434.2367740087,1628,0.00813965676075288,-0.373291457427812,-27,-0.362140211426668,"[0,5)","[0,6)"
"ENSG00000149806","FAU",41697.8128689176,232,40529.4972906303,225,0.0288263032208245,-0.0585503038181599,-7,-0.0938882029624694,"[0,5)","[0,6)"
"ENSG00000245532","NEAT1",24239.2452274151,1208,22142.6418193803,1419,0.094686235957614,0.94348892212603,211,2.83005868929729,"[0,5)","[0,6)"
"ENSG00000251562","MALAT1",41978.0969869973,229,41832.1150693375,197,0.00348970922024537,-0.44403902185052,-32,-0.429203213542717,"[0,5)","[0,6)"
"ENSG00000172757","CFL1",42654.9878172383,218,41419.3000995151,206,0.0298336213976162,-0.0432242583120729,-12,-0.160951205078519,"[0,5)","[0,6)"
"ENSG00000172500","FIBP",17819.3528669385,1946,17535.1529441222,1938,0.0162074390638005,-0.250542556873346,-8,-0.107300803385679,"[0,5)","[0,6)"
"ENSG00000175602","CCDC85B",34965.9676405962,430,34534.0128762591,395,0.012508096463763,-0.306826950759057,-35,-0.469441014812347,"[0,5)","[0,6)"
"ENSG00000175334","BANF1",22412.6793493976,1452,22297.3612929698,1403,0.00517182526275796,-0.418446128157113,-49,-0.657217420737286,"[0,5)","[0,6)"
"ENSG00000174996","KLC2",19309.13125062,1800,19267.6894104092,1763,0.00215084638993831,-0.464409420336775,-37,-0.496266215658767,"[0,5)","[0,6)"
"ENSG00000174871","CNIH2",44447.1901901849,194,40890.3976906082,212,0.086983563390327,0.826295057263269,18,0.241426807617778,"[0,5)","[0,6)"
"ENSG00000179292","TMEM151A",22942.7925201423,1383,22482.4427990531,1381,0.0204759654101531,-0.185598202114958,-2,-0.0268252008464198,"[0,5)","[0,6)"
"ENSG00000174791","RIN1",10580.8742796819,2317,10068.0829597164,2318,0.0509323693514681,0.277786896566612,1,0.0134126004232099,"[0,5)","[0,6)"
"ENSG00000174684","B4GAT1",37500.1361966291,336,37301.2007857438,304,0.00533321734139408,-0.415990595835263,-32,-0.429203213542717,"[0,5)","[0,6)"
"ENSG00000174576","NPAS4",34275.7935674119,452,18279.419838878,1865,0.875102922824259,12.8172959596627,1413,18.9520043979956,"[10,15)","[18,24]"
"ENSG00000173898","SPTBN2",20464.9702478222,1666,19976.8544365403,1671,0.0244340675771809,-0.125376858623652,5,0.0670630021160496,"[0,5)","[0,6)"
"ENSG00000173020","GRK2",19292.1907513833,1801,19160.0388093459,1776,0.00689726901664498,-0.392194016262844,-25,-0.335315010580248,"[0,5)","[0,6)"
"ENSG00000172531","PPP1CA",19287.5473667981,1802,19248.2323988118,1766,0.00204252355082715,-0.466057520013536,-36,-0.482853615235557,"[0,5)","[0,6)"
"ENSG00000172508","CARNS1",46757.3034536256,161,38233.6603509472,284,0.222935576255053,2.89476436896098,123,1.64974985205482,"[0,5)","[0,6)"
"ENSG00000084207","GSTP1",30533.1542699513,647,30098.2890800505,619,0.0144481697529121,-0.277309314524849,-28,-0.375552811849878,"[0,5)","[0,6)"
"ENSG00000167792","NDUFV1",25937.0883555446,1016,25337.9884542085,1018,0.023644335556424,-0.13739239568691,2,0.0268252008464198,"[0,5)","[0,6)"
"ENSG00000110717","NDUFS8",26540.5032756516,960,26203.9562289393,932,0.0128433677637049,-0.301725897965429,-28,-0.375552811849878,"[0,5)","[0,6)"
"ENSG00000197345","MRPL21",19313.608830262,1798,19152.0178026182,1777,0.00843728474509636,-0.368763136449369,-21,-0.281664608887408,"[0,5)","[0,6)"
"ENSG00000149357","LAMTOR1",25037.785848633,1110,24776.0319601306,1084,0.0105648026658815,-0.336393586072724,-26,-0.348727611003458,"[0,5)","[0,6)"
"ENSG00000186642","PDE2A",24566.7485023309,1170,24261.2715510777,1153,0.0125911352424441,-0.305563540517727,-17,-0.228014207194568,"[0,5)","[0,6)"
"ENSG00000110237","ARHGEF17",15375.1206412607,2135,15305.6594681224,2115,0.004538267252255,-0.428085524252039,-20,-0.268252008464198,"[0,5)","[0,6)"
"ENSG00000021300","PLEKHB1",52778.0924002012,111,47319.5397733107,127,0.115355150389042,1.25796028821058,16,0.214601606771359,"[0,5)","[0,6)"
"ENSG00000175582","RAB6A",28036.991402836,830,27974.5801980506,775,0.00223099701027122,-0.463189952562972,-55,-0.737693023276545,"[0,5)","[0,6)"
"ENSG00000214517","PPME1",15820.0458191274,2103,15749.3219738609,2080,0.00449059619099442,-0.428810825225491,-23,-0.308489809733828,"[0,5)","[0,6)"
"ENSG00000165434","PGM2L1",26688.8454472254,943,26571.6500357613,903,0.00441054324087267,-0.430028806976173,-40,-0.536504016928396,"[0,5)","[0,6)"
"ENSG00000149273","RPS3",36780.1717569397,361,36279.5477069794,331,0.0137990708705547,-0.287185160348106,-30,-0.402378012696297,"[0,5)","[0,6)"
"ENSG00000171533","MAP6",18932.7058762622,1831,18906.8363096892,1796,0.00136826522159991,-0.476316159314087,-35,-0.469441014812347,"[0,5)","[0,6)"
"ENSG00000149269","PAK1",19076.1646029558,1816,19002.6952218383,1787,0.00386626108874878,-0.438309897523124,-29,-0.388965412273087,"[0,5)","[0,6)"
"ENSG00000151366","NDUFC2",33119.8189183331,490,32065.5744317772,497,0.0328777670519811,0.00309150953652147,7,0.0938882029624694,"[0,5)","[0,6)"
"ENSG00000150672","DLG2",22656.8111968877,1420,22412.759035661,1388,0.0108889834062139,-0.331461272834462,-32,-0.429203213542717,"[0,5)","[0,6)"
"ENSG00000168959","GRM5",14455.7031918777,2202,14323.8808571218,2185,0.0092029762095092,-0.357113369277898,-17,-0.228014207194568,"[0,5)","[0,6)"
"ENSG00000149212","SESN3",18288.145392426,1898,18091.3324204642,1883,0.0108788544363492,-0.331615382088771,-15,-0.201189006348149,"[0,5)","[0,6)"
"ENSG00000149313","AASDHPPT",19043.0366372803,1819,19022.5232777573,1786,0.00107837216038299,-0.480726795745031,-33,-0.442615813965927,"[0,5)","[0,6)"
"ENSG00000110675","ELMOD1",23510.5066967581,1307,23277.0477571969,1274,0.0100295768602768,-0.34453688700953,-33,-0.442615813965927,"[0,5)","[0,6)"
"ENSG00000185742","C11orf87",21732.5267191253,1525,20753.5753379042,1586,0.0471702521267836,0.220547405496978,61,0.818168625815805,"[0,5)","[0,6)"
"ENSG00000137710","RDX",19945.2068839177,1729,19451.8791390388,1737,0.0253614440719436,-0.111267101957415,8,0.107300803385679,"[0,5)","[0,6)"
